"u_a","v_real","v_ref","u_delta","delta_d","px","py","theta1","cte","cte_real","epsi","vx","vy","kappa","beta"
0.2,0,0.02,0.0067,0.1521,0.3416,-0.0219,0,0,0,0,0,0,0.0923,0.0369
0.2,0.02,0.04,0.0134,0.1521,0.3436,-0.0222,0,0,0,0,0.0198,-0.0028,0.0923,0.0369
0.2,0.04,0.06,0.0201,0.1521,0.3475,-0.0227,0,0,0,0,0.0396,-0.0056,0.0923,0.0369
0.2,0.06,0.08,0.0268,0.1521,0.3535,-0.0236,0,0,0,0.0001,0.0594,-0.0084,0.0923,0.0369
0.2,0.08,0.1,0.0335,0.1521,0.3614,-0.0247,0,0,0,0.0002,0.0792,-0.0111,0.0923,0.0369
0.2,0.1,0.12,0.0402,0.1521,0.3713,-0.0261,0,0,0,0.0004,0.099,-0.0139,0.0923,0.0369
0.2,0.12,0.14,0.0469,0.1521,0.3832,-0.0277,0,0,0,0.0007,0.1188,-0.0167,0.0923,0.0369
0.2,0.14,0.16,0.0536,0.1521,0.397,-0.0297,0,0,0,0.0011,0.1386,-0.0194,0.0923,0.0369
0.2,0.16,0.18,0.0603,0.1521,0.4129,-0.0319,0,0.0001,0.0001,0.0016,0.1585,-0.0221,0.0923,0.0369
0.2,0.18,0.2,0.067,0.1521,0.4307,-0.0343,0,0.0001,0.0001,0.0023,0.1783,-0.0247,0.0923,0.0369
0.2,0.2,0.22,0.0737,0.1521,0.4505,-0.0371,0,0.0002,0.0002,0.0031,0.1981,-0.0273,0.0923,0.0369
0.2,0.22,0.24,0.0802,0.1521,0.4723,-0.04,0,0.0003,0.0003,0.0041,0.218,-0.0298,0.0923,0.0369
0.2,0.24,0.26,0.0869,0.1837,0.4961,-0.0433,0,0.0004,0.0004,-0.0098,0.2378,-0.0322,0.1119,0.0447
0.2,0.26,0.28,0.0936,0.1837,0.5219,-0.0467,0,0.0002,0.0002,-0.0084,0.2577,-0.0346,0.1119,0.0447
0.2,0.28,0.3,0.1003,0.1837,0.5496,-0.0504,0,0,0,-0.0068,0.2776,-0.0368,0.1119,0.0447
0.2,0.3,0.32,0.107,0.1837,0.5794,-0.0543,0,-0.0002,-0.0002,-0.005,0.2975,-0.0389,0.1119,0.0447
0.2,0.32,0.34,0.1137,0.1837,0.6111,-0.0584,0,-0.0003,-0.0003,-0.003,0.3174,-0.0408,0.1119,0.0447
0.2,0.34,0.36,0.1203,0.1837,0.6448,-0.0626,0,-0.0003,-0.0003,-0.0006,0.3373,-0.0426,0.1119,0.0447
0.2,0.36,0.38,0.1269,0.1837,0.6806,-0.067,0,-0.0002,-0.0002,0.002,0.3573,-0.0441,0.1119,0.0447
0.2,0.38,0.4,0.1334,0.1837,0.7183,-0.0716,0,0,0,0.0049,0.3773,-0.0455,0.1119,0.0447
0.2,0.4,0.42,0.1311,0.1837,0.758,-0.0763,0,0.0003,0.0003,0.0082,0.3973,-0.0466,0.1119,0.0447
0.2,0.42,0.44,0.1378,0.2156,0.7997,-0.081,0,0.0003,0.0003,-0.0182,0.4173,-0.0475,0.1319,0.0527
0.2,0.44,0.46,0.1445,0.2156,0.8435,-0.0858,0,-0.0004,-0.0004,-0.0146,0.4373,-0.0482,0.1319,0.0527
0.2,0.46,0.48,0.1512,0.2156,0.8892,-0.0907,0,-0.0008,-0.0008,-0.0105,0.4574,-0.0485,0.1319,0.0527
0.2,0.48,0.5,0.1579,0.2156,0.937,-0.0955,0,-0.0011,-0.0011,-0.0061,0.4775,-0.0485,0.1319,0.0527
0.2,0.5,0.52,0.1645,0.2156,0.9867,-0.1003,0,-0.0012,-0.0012,-0.0013,0.4977,-0.0482,0.1319,0.0527
0.2,0.52,0.54,0.1712,0.2156,1.0385,-0.1051,0,-0.001,-0.001,0.0039,0.5178,-0.0474,0.1319,0.0527
0.2,0.54,0.56,0.1718,0.2156,1.0923,-0.1097,0,-0.0005,-0.0005,0.0095,0.538,-0.0462,0.1319,0.0527
0.2,0.56,0.58,0.1652,0.2156,1.1481,-0.1142,0,0.0004,0.0004,0.0153,0.5582,-0.0447,0.1319,0.0527
0.2,0.58,0.6,0.1719,0.2314,1.206,-0.1185,0,-0.0001,-0.0001,-0.0263,0.5784,-0.0429,0.1419,0.0567
0,0.6,0.6,0.1786,0.2314,1.2658,-0.1225,0,-0.0013,-0.0013,-0.02,0.5986,-0.0406,0.1419,0.0567
0,0.6,0.6,0.1853,0.2314,1.3257,-0.1262,0,-0.0021,-0.0021,-0.0135,0.5989,-0.0367,0.1419,0.0567
0,0.6,0.6,0.192,0.2314,1.3856,-0.1295,0,-0.0025,-0.0025,-0.0067,0.5991,-0.0326,0.1419,0.0567
0,0.6,0.6,0.1987,0.2314,1.4456,-0.1323,0,-0.0025,-0.0025,0.0003,0.5993,-0.0284,0.1419,0.0567
0,0.6,0.6,0.2019,0.2314,1.5055,-0.1347,0,-0.002,-0.002,0.0076,0.5995,-0.0241,0.1419,0.0567
0,0.6,0.6,0.1952,0.2314,1.5655,-0.1367,0,-0.0011,-0.0011,0.015,0.5997,-0.0196,0.1419,0.0567
0,0.6,0.6,0.1932,0.2223,1.6255,-0.1382,0,-0.0004,-0.0004,-0.0424,0.5998,-0.0154,0.1361,0.0544
0,0.6,0.6,0.1998,0.2223,1.6854,-0.1393,0,-0.0025,-0.0025,-0.0353,0.5999,-0.0111,0.1361,0.0544
0,0.6,0.6,0.2065,0.2223,1.7454,-0.14,0,-0.0042,-0.0042,-0.028,0.6,-0.0067,0.1361,0.0544
0,0.6,0.6,0.2132,0.2223,1.8054,-0.1402,0,-0.0054,-0.0054,-0.0204,0.6,-0.0022,0.1361,0.0544
0,0.6,0.6,0.2199,0.2223,1.8654,-0.14,0,-0.0062,-0.0062,-0.0126,0.6,0.0025,0.1361,0.0544
0,0.6,0.6,0.2265,0.2223,1.9254,-0.1392,0,-0.0065,-0.0065,-0.0045,0.6,0.0074,0.1361,0.0544
0,0.6,0.6,0.2332,0.2223,1.9854,-0.138,0,-0.0062,-0.0062,0.0038,0.5999,0.0124,0.1361,0.0544
0,0.6,0.6,0.2265,0.2223,2.0454,-0.1362,0,-0.0055,-0.0055,0.0124,0.5997,0.0175,0.1361,0.0544
0,0.6,0.6,0.2198,0.1841,2.1054,-0.134,0,-0.0053,-0.0053,-0.0558,0.5996,0.0225,0.1122,0.0449
0,0.6,0.6,0.2265,0.1841,2.1653,-0.1312,0,-0.0082,-0.0082,-0.0478,0.5994,0.0273,0.1122,0.0449
0,0.6,0.6,0.2332,0.1841,2.2252,-0.128,0,-0.0105,-0.0105,-0.0394,0.5991,0.0323,0.1122,0.0449
0,0.6,0.6,0.2399,0.1841,2.2851,-0.1243,0,-0.0124,-0.0124,-0.0309,0.5988,0.0375,0.1122,0.0449
0,0.6,0.6,0.2466,0.1841,2.3449,-0.12,0,-0.0137,-0.0137,-0.022,0.5985,0.0428,0.1122,0.0449
0,0.6,0.6,0.2533,0.1841,2.4047,-0.1152,0,-0.0145,-0.0145,-0.0129,0.5981,0.0482,0.1122,0.0449
0,0.6,0.6,0.2551,0.1841,2.4645,-0.1098,0,-0.0147,-0.0147,-0.0036,0.5976,0.0538,0.1122,0.0449
0,0.6,0.6,0.2484,0.1841,2.5242,-0.1038,0,-0.0143,-0.0143,0.0059,0.597,0.0594,0.1122,0.0449
0,0.6,0.6,0.2417,0.1215,2.5839,-0.0973,0,-0.0139,-0.0139,-0.0636,0.5965,0.0649,0.0736,0.0294
0,0.6,0.6,0.2484,0.1215,2.6434,-0.0903,0,-0.0172,-0.0172,-0.0547,0.5959,0.0702,0.0736,0.0294
0,0.6,0.6,0.255,0.1215,2.703,-0.0828,0,-0.0199,-0.0199,-0.0456,0.5952,0.0757,0.0736,0.0294
0,0.6,0.6,0.2483,0.1215,2.7624,-0.0746,0,-0.0221,-0.0221,-0.0361,0.5945,0.0813,0.0736,0.0294
0,0.6,0.6,0.2416,0.1215,2.8218,-0.066,0,-0.0237,-0.0237,-0.027,0.5937,0.0867,0.0736,0.0294
0,0.6,0.6,0.2349,0.1215,2.8811,-0.0568,0,-0.0248,-0.0248,-0.0181,0.5929,0.092,0.0736,0.0294
0,0.6,0.6,0.2282,0.1215,2.9403,-0.047,0,-0.0254,-0.0254,-0.0094,0.5921,0.0971,0.0736,0.0294
0,0.6,0.6,0.2215,0.1215,2.9994,-0.0368,0,-0.0254,-0.0254,-0.001,0.5912,0.1021,0.0736,0.0294
0,0.6,0.6,0.2148,0.1215,3.0584,-0.0261,0,-0.025,-0.025,0.0071,0.5904,0.1069,0.0736,0.0294
0,0.6,0.6,0.2081,0.0481,3.1174,-0.015,0,-0.0277,-0.0277,-0.0519,0.5895,0.1116,0.029,0.0116
0,0.6,0.6,0.2014,0.0481,3.1763,-0.0034,0,-0.0303,-0.0303,-0.0443,0.5887,0.1161,0.029,0.0116
0,0.6,0.6,0.1947,0.0481,3.235,0.0087,0,-0.0326,-0.0326,-0.0369,0.5878,0.1204,0.029,0.0116
0,0.6,0.6,0.188,0.0481,3.2937,0.0211,0,-0.0343,-0.0343,-0.0297,0.5869,0.1246,0.029,0.0116
0,0.6,0.6,0.1813,0.0481,3.3523,0.034,0,-0.0357,-0.0357,-0.0229,0.586,0.1286,0.029,0.0116
0,0.6,0.6,0.1746,0.0481,3.4109,0.0472,0,-0.0367,-0.0367,-0.0162,0.5852,0.1325,0.029,0.0116
0,0.6,0.6,0.1679,0.0481,3.4693,0.0609,0,-0.0373,-0.0373,-0.0099,0.5843,0.1362,0.029,0.0116
0,0.6,0.6,0.1612,0.0481,3.5276,0.0749,0,-0.0375,-0.0375,-0.0037,0.5835,0.1398,0.029,0.0116
0,0.6,0.6,0.1545,-0.0175,3.5859,0.0892,0,-0.039,-0.039,-0.0395,0.5826,0.1433,-0.0106,-0.0042
0,0.6,0.6,0.1478,-0.0175,3.6441,0.1038,0,-0.041,-0.041,-0.0338,0.5818,0.1465,-0.0106,-0.0042
0,0.6,0.6,0.1411,-0.0175,3.7022,0.1188,0,-0.0427,-0.0427,-0.0285,0.581,0.1497,-0.0106,-0.0042
0,0.6,0.6,0.1344,-0.0175,3.7602,0.1341,0,-0.0441,-0.0441,-0.0233,0.5803,0.1526,-0.0106,-0.0042
0,0.6,0.6,0.1277,-0.0175,3.8182,0.1496,0,-0.0452,-0.0452,-0.0184,0.5795,0.1555,-0.0106,-0.0042
0,0.6,0.6,0.121,-0.0175,3.876,0.1654,0,-0.046,-0.046,-0.0138,0.5788,0.1582,-0.0106,-0.0042
0,0.6,0.6,0.1143,-0.0175,3.9338,0.1815,0,-0.0466,-0.0466,-0.0094,0.5781,0.1607,-0.0106,-0.0042
0,0.6,0.6,0.1076,-0.0175,3.9916,0.1978,0,-0.0469,-0.0469,-0.0052,0.5774,0.1631,-0.0106,-0.0042
0,0.6,0.6,0.1009,-0.0606,4.0493,0.2143,0,-0.0472,-0.0472,-0.0114,0.5768,0.1654,-0.0365,-0.0146
0,0.6,0.6,0.0942,-0.0606,4.1069,0.2311,0,-0.0477,-0.0477,-0.0077,0.5762,0.1675,-0.0365,-0.0146
0,0.6,0.6,0.0875,-0.0606,4.1644,0.248,0,-0.0479,-0.0479,-0.0043,0.5756,0.1694,-0.0365,-0.0146
0,0.6,0.6,0.0808,-0.0606,4.2219,0.2652,0,-0.048,-0.048,-0.0011,0.575,0.1713,-0.0365,-0.0146
0,0.6,0.6,0.0741,-0.0606,4.2794,0.2825,0,-0.0479,-0.0479,0.0018,0.5745,0.1729,-0.0365,-0.0146
0,0.6,0.6,0.0674,-0.0606,4.3368,0.2999,0,-0.0476,-0.0476,0.0045,0.5741,0.1745,-0.0365,-0.0146
0,0.6,0.6,0.0607,-0.0606,4.3942,0.3175,0,-0.0472,-0.0472,0.0069,0.5736,0.1759,-0.0365,-0.0146
0,0.6,0.6,0.054,-0.0606,4.4515,0.3352,0,-0.0467,-0.0467,0.0091,0.5733,0.1772,-0.0365,-0.0146
0,0.6,0.6,0.0473,-0.0769,4.5088,0.353,0,-0.0459,-0.0459,0.0279,0.5729,0.1783,-0.0464,-0.0186
0,0.6,0.6,0.0406,-0.0769,4.566,0.371,0,-0.0441,-0.0441,0.0296,0.5726,0.1793,-0.0464,-0.0186
0,0.6,0.6,0.0339,-0.0769,4.6233,0.389,0,-0.0423,-0.0423,0.0311,0.5723,0.1801,-0.0464,-0.0186
0,0.6,0.6,0.0272,-0.0769,4.6805,0.4071,0,-0.0403,-0.0403,0.0323,0.5721,0.1808,-0.0464,-0.0186
0,0.6,0.6,0.0205,-0.0769,4.7377,0.4252,0,-0.0383,-0.0383,0.0333,0.5719,0.1814,-0.0464,-0.0186
0,0.6,0.6,0.0138,-0.0769,4.7949,0.4434,0,-0.0363,-0.0363,0.0341,0.5718,0.1818,-0.0464,-0.0186
0,0.6,0.6,0.0071,-0.0769,4.852,0.4616,0,-0.0342,-0.0342,0.0346,0.5717,0.1821,-0.0464,-0.0186
0,0.6,0.6,0.0004,-0.0769,4.9092,0.4798,0,-0.0321,-0.0321,0.0348,0.5717,0.1822,-0.0464,-0.0186
0,0.6,0.6,-0.0063,-0.0769,4.9664,0.498,0,-0.03,-0.03,0.0348,0.5717,0.1822,-0.0464,-0.0186
0,0.6,0.6,-0.0089,-0.0725,5.0235,0.5162,0,-0.0264,-0.0264,0.0653,0.5717,0.1821,-0.0438,-0.0175
0,0.6,0.6,-0.0156,-0.0725,5.0807,0.5344,0,-0.0225,-0.0225,0.0649,0.5718,0.1819,-0.0438,-0.0175
0,0.6,0.6,-0.0223,-0.0725,5.1379,0.5526,0,-0.0187,-0.0187,0.0644,0.5719,0.1816,-0.0438,-0.0175
0,0.6,0.6,-0.029,-0.0725,5.1951,0.5707,0,-0.0149,-0.0149,0.0636,0.572,0.1811,-0.0438,-0.0175
0,0.6,0.6,-0.0357,-0.0725,5.2523,0.5887,0,-0.0111,-0.0111,0.0625,0.5722,0.1805,-0.0438,-0.0175
0,0.6,0.6,-0.0424,-0.0725,5.3096,0.6067,0,-0.0074,-0.0074,0.0612,0.5724,0.1798,-0.0438,-0.0175
0,0.6,0.6,-0.0491,-0.0725,5.3668,0.6246,0,-0.0039,-0.0039,0.0597,0.5727,0.1789,-0.0438,-0.0175
0,0.6,0.6,-0.0558,-0.0725,5.4241,0.6424,0,-0.0004,-0.0004,0.0579,0.573,0.1779,-0.0438,-0.0175
0,0.6,0.6,-0.0493,-0.059,5.4815,0.6601,0,0.0039,0.0039,0.0865,0.5734,0.1767,-0.0356,-0.0142
0,0.6,0.6,-0.056,-0.059,5.5388,0.6777,0,0.009,0.009,0.0847,0.5737,0.1757,-0.0356,-0.0142
0,0.6,0.6,-0.0627,-0.059,5.5962,0.6951,0,0.014,0.014,0.0827,0.574,0.1746,-0.0356,-0.0142
0,0.6,0.6,-0.0694,-0.059,5.6537,0.7124,0,0.0188,0.0188,0.0805,0.5744,0.1732,-0.0356,-0.0142
0,0.6,0.6,-0.0761,-0.059,5.7112,0.7296,0,0.0235,0.0235,0.0779,0.5749,0.1718,-0.0356,-0.0142
0,0.6,0.6,-0.0828,-0.059,5.7687,0.7466,0,0.028,0.028,0.0752,0.5753,0.1702,-0.0356,-0.0142
0,0.6,0.6,-0.0895,-0.059,5.8263,0.7635,0,0.0323,0.0323,0.0722,0.5759,0.1685,-0.0356,-0.0142
0,0.6,0.6,-0.0962,-0.059,5.8839,0.7801,0,0.0364,0.0364,0.0689,0.5764,0.1666,-0.0356,-0.0142
0.2,0.6,0.62,-0.0912,-0.0469,5.9416,0.7966,0,0.0407,0.0407,0.0882,0.577,0.1646,-0.0282,-0.0113
0.2,0.62,0.64,-0.0979,-0.0469,6.0013,0.8134,0,0.0459,0.0459,0.0848,0.5968,0.1681,-0.0282,-0.0113
0.2,0.64,0.66,-0.1043,-0.0469,6.063,0.8305,0,0.0511,0.0511,0.081,0.6167,0.1712,-0.0282,-0.0113
0.2,0.66,0.68,-0.111,-0.0469,6.1266,0.8479,0,0.0561,0.0561,0.0768,0.6367,0.1739,-0.0282,-0.0113
0.2,0.68,0.7,-0.1177,-0.0469,6.1923,0.8655,0,0.0611,0.0611,0.0723,0.6568,0.1761,-0.0282,-0.0113
0.2,0.7,0.72,-0.1244,-0.0469,6.26,0.8833,0,0.0658,0.0658,0.0673,0.677,0.1779,-0.0282,-0.0113
0.2,0.72,0.74,-0.1311,-0.0469,6.3298,0.9012,0,0.0702,0.0702,0.0619,0.6973,0.1792,-0.0282,-0.0113
0.2,0.74,0.76,-0.1377,-0.0469,6.4015,0.9192,0,0.0744,0.0744,0.056,0.7178,0.18,-0.0282,-0.0113
0.2,0.76,0.78,-0.1389,-0.0413,6.4754,0.9373,0,0.0791,0.0791,0.0641,0.7383,0.1802,-0.0249,-0.01
0.2,0.78,0.8,-0.1456,-0.0413,6.5513,0.9553,0,0.0835,0.0835,0.0576,0.759,0.1799,-0.0249,-0.01
0.2,0.8,0.82,-0.1521,-0.0413,6.6292,0.9732,0,0.0876,0.0876,0.0505,0.7797,0.1791,-0.0249,-0.01
0.2,0.82,0.84,-0.1588,-0.0413,6.7093,0.9909,0,0.0911,0.0911,0.0429,0.8006,0.1775,-0.0249,-0.01
0.2,0.84,0.86,-0.1655,-0.0413,6.7914,1.0084,0,0.094,0.094,0.0348,0.8215,0.1752,-0.0249,-0.01
0.2,0.86,0.88,-0.1617,-0.0413,6.8757,1.0256,0,0.0963,0.0963,0.0262,0.8426,0.172,-0.0249,-0.01
0.2,0.88,0.9,-0.1623,-0.0418,6.9621,1.0425,0,0.0985,0.0985,0.0278,0.8637,0.1686,-0.0252,-0.0101
0.2,0.9,0.92,-0.1556,-0.0418,7.0506,1.0589,0,0.1002,0.1002,0.019,0.8848,0.1646,-0.0252,-0.0101
0.2,0.92,0.94,-0.1489,-0.0418,7.1411,1.075,0,0.1011,0.1011,0.0103,0.9059,0.1603,-0.0252,-0.0101
0.2,0.94,0.96,-0.1422,-0.0418,7.2338,1.0906,0,0.1013,0.1013,0.0018,0.927,0.156,-0.0252,-0.0101
0.2,0.96,0.98,-0.1355,-0.0418,7.3286,1.1057,0,0.1007,0.1007,-0.0065,0.948,0.1514,-0.0252,-0.0101
0.2,0.98,1,-0.1312,-0.0445,7.4255,1.1204,0,0.0996,0.0996,-0.0042,0.9689,0.1468,-0.0268,-0.0107
0.2,1,1.02,-0.1245,-0.0445,7.5245,1.1346,0,0.0984,0.0984,-0.0121,0.9899,0.1419,-0.0268,-0.0107
0.2,1.02,1.04,-0.1178,-0.0445,7.6256,1.1483,0,0.0963,0.0963,-0.0198,1.0107,0.137,-0.0268,-0.0107
0.2,1.04,1.06,-0.1111,-0.0445,7.7287,1.1615,0,0.0935,0.0935,-0.0272,1.0316,0.132,-0.0268,-0.0107
0.2,1.06,1.08,-0.1044,-0.0445,7.834,1.1742,0,0.0899,0.0899,-0.0343,1.0523,0.1271,-0.0268,-0.0107
0.2,1.08,1.1,-0.0986,-0.0455,7.9413,1.1864,0,0.0861,0.0861,-0.0287,1.0731,0.1222,-0.0274,-0.011
0.2,1.1,1.12,-0.0919,-0.0455,8.0507,1.1981,0,0.0822,0.0822,-0.0353,1.0937,0.1173,-0.0274,-0.011
0.2,1.12,1.139,-0.0852,-0.0455,8.1621,1.2094,0,0.0776,0.0776,-0.0415,1.1143,0.1125,-0.0274,-0.011
0.1795,1.14,1.1552,-0.0785,-0.0455,8.2756,1.2202,0,0.0722,0.0722,-0.0474,1.1349,0.1078,-0.0274,-0.011
0.1534,1.1579,1.1689,-0.0718,-0.043,8.3909,1.2305,0,0.0661,0.0661,-0.0384,1.1533,0.1032,-0.0259,-0.0104
0.1291,1.1733,1.1806,-0.0654,-0.043,8.5078,1.2403,0,0.061,0.061,-0.0435,1.1691,0.0986,-0.0259,-0.0104
0.1078,1.1862,1.1905,-0.0587,-0.043,8.6261,1.2498,0,0.0553,0.0553,-0.0482,1.1824,0.0942,-0.0259,-0.0104
0.0895,1.197,1.199,-0.052,-0.043,8.7454,1.2588,0,0.049,0.049,-0.0524,1.1936,0.09,-0.0259,-0.0104
0.0738,1.2059,1.2061,-0.0453,-0.043,8.8657,1.2674,0,0.0422,0.0422,-0.0562,1.2028,0.0861,-0.0259,-0.0104
0.061,1.2133,1.2122,-0.0386,-0.0369,8.9868,1.2756,0,0.0366,0.0366,-0.0442,1.2105,0.0826,-0.0222,-0.0089
0.0503,1.2194,1.2174,-0.0319,-0.0369,9.1084,1.2836,0,0.0308,0.0308,-0.047,1.2168,0.0796,-0.0222,-0.0089
0.041,1.2244,1.2218,-0.0252,-0.0369,9.2306,1.2913,0,0.0248,0.0248,-0.0494,1.222,0.077,-0.0222,-0.0089
0.0338,1.2285,1.2256,-0.0185,-0.0369,9.3533,1.2988,0,0.0185,0.0185,-0.0512,1.2262,0.075,-0.0222,-0.0089
0.0273,1.2319,1.2288,-0.0118,-0.028,9.4762,1.3061,0,0.0133,0.0133,-0.0383,1.2297,0.0735,-0.0169,-0.0068
0.0221,1.2346,1.2315,-0.0051,-0.028,9.5995,1.3134,0,0.0085,0.0085,-0.0391,1.2325,0.0726,-0.0169,-0.0068
0.0179,1.2369,1.2338,0.0015,-0.028,9.723,1.3206,0,0.0036,0.0036,-0.0395,1.2347,0.0722,-0.0169,-0.0068
0.014,1.2386,1.2357,0.0082,-0.028,9.8466,1.3279,0,-0.0013,-0.0013,-0.0394,1.2365,0.0725,-0.0169,-0.0068
0.0116,1.24,1.2374,0.0149,-0.0187,9.9704,1.3352,0,-0.0051,-0.0051,-0.0269,1.2379,0.0733,-0.0113,-0.0045
0.0096,1.2412,1.2388,0.0216,-0.0187,10.0943,1.3427,0,-0.0083,-0.0083,-0.0258,1.2389,0.0748,-0.0113,-0.0045
0.008,1.2422,1.24,0.0283,-0.0187,10.2183,1.3504,0,-0.0113,-0.0113,-0.0241,1.2398,0.0769,-0.0113,-0.0045
0.0067,1.243,1.241,0.0349,-0.0187,10.3423,1.3583,0,-0.014,-0.014,-0.022,1.2404,0.0795,-0.0113,-0.0045
0.0058,1.2436,1.2419,0.0381,-0.0119,10.4664,1.3666,0,-0.0157,-0.0157,-0.0107,1.2409,0.0828,-0.0072,-0.0029
0.0049,1.2442,1.2426,0.0336,-0.0119,10.5905,1.3752,0,-0.0167,-0.0167,-0.0079,1.2412,0.0864,-0.0072,-0.0029
0.0041,1.2447,1.2432,0.0284,-0.0119,10.7147,1.3842,0,-0.0173,-0.0173,-0.0053,1.2415,0.0896,-0.0072,-0.0029
0.0033,1.2451,1.2438,0.0233,-0.0119,10.8388,1.3934,0,-0.0177,-0.0177,-0.0032,1.2417,0.0922,-0.0072,-0.0029
0.0026,1.2454,1.2442,0.0188,-0.0102,10.963,1.4029,0,-0.0175,-0.0175,0.0038,1.2419,0.0944,-0.0061,-0.0025
0.002,1.2457,1.2446,0.0126,-0.0102,11.0872,1.4125,0,-0.0168,-0.0168,0.0052,1.242,0.0962,-0.0061,-0.0025
0.0017,1.2459,1.2449,0.0059,-0.0102,11.2114,1.4222,0,-0.0161,-0.0161,0.0061,1.2421,0.0974,-0.0061,-0.0025
0.0014,1.2461,1.2452,-0.0007,-0.0102,11.3357,1.432,0,-0.0153,-0.0153,0.0066,1.2422,0.098,-0.0061,-0.0025
0.0011,1.2462,1.2454,-0.0074,-0.0142,11.4599,1.4418,0,-0.0143,-0.0143,0.0085,1.2424,0.0979,-0.0086,-0.0034
0.0009,1.2463,1.2456,-0.012,-0.0142,11.5841,1.4515,0,-0.0133,-0.0133,0.0079,1.2425,0.0972,-0.0086,-0.0034
0.0001,1.2464,1.2458,-0.0053,-0.0142,11.7084,1.4612,0,-0.0124,-0.0124,0.007,1.2427,0.0961,-0.0086,-0.0034
0.0003,1.2464,1.246,-0.0105,-0.0142,11.8327,1.4707,0,-0.0116,-0.0116,0.0066,1.2427,0.0956,-0.0086,-0.0034
0.0004,1.2465,1.2461,-0.0172,-0.0226,11.957,1.4802,0,-0.0108,-0.0108,0.0062,1.2429,0.0946,-0.0136,-0.0054
0.0004,1.2465,1.2462,-0.0196,-0.0226,12.0813,1.4895,0,-0.0102,-0.0102,0.0049,1.243,0.093,-0.0136,-0.0054
0.0001,1.2465,1.2463,0,-0.0226,12.2056,1.4986,0,-0.0098,-0.0098,0.0034,1.2432,0.0912,-0.0136,-0.0054
0.0002,1.2465,1.2464,0,-0.0226,12.3299,1.5077,0,-0.0094,-0.0094,0.0034,1.2432,0.0912,-0.0136,-0.0054
0.0003,1.2466,1.2464,0,-0.0325,12.4542,1.5168,0,-0.0088,-0.0088,0.0051,1.2432,0.0912,-0.0196,-0.0078
0.0003,1.2466,1.2465,0,-0.0325,12.5786,1.526,0,-0.0082,-0.0082,0.0051,1.2432,0.0912,-0.0196,-0.0078
0.0003,1.2466,1.2465,0,-0.0325,12.7029,1.5351,0,-0.0075,-0.0075,0.0051,1.2433,0.0912,-0.0196,-0.0078
0.0002,1.2466,1.2466,0,-0.0325,12.8272,1.5442,0,-0.0069,-0.0069,0.0051,1.2433,0.0912,-0.0196,-0.0078
0.0002,1.2467,1.2466,-0.0067,-0.0407,12.9516,1.5533,0,-0.0058,-0.0058,0.0112,1.2433,0.0912,-0.0245,-0.0098
0.0002,1.2467,1.2466,-0.0134,-0.0407,13.0759,1.5624,0,-0.0044,-0.0044,0.0107,1.2434,0.0906,-0.0245,-0.0098
0.0001,1.2467,1.2466,0,-0.0407,13.2002,1.5713,0,-0.0032,-0.0032,0.0097,1.2435,0.0894,-0.0245,-0.0098
0.0001,1.2467,1.2467,0,-0.0407,13.3246,1.5803,0,-0.002,-0.002,0.0097,1.2435,0.0894,-0.0245,-0.0098
0.0001,1.2467,1.2467,-0.0067,-0.0457,13.4489,1.5892,0,0.0001,0.0001,0.021,1.2435,0.0894,-0.0276,-0.011
0.0001,1.2467,1.2467,-0.0134,-0.0457,13.5733,1.5981,0,0.0026,0.0026,0.0205,1.2436,0.0887,-0.0276,-0.011
0.0001,1.2468,1.2467,-0.0201,-0.0457,13.6977,1.6068,0,0.005,0.005,0.0195,1.2437,0.0875,-0.0276,-0.011
0.0001,1.2468,1.2467,-0.0268,-0.0457,13.8221,1.6154,0,0.0073,0.0073,0.018,1.2438,0.0856,-0.0276,-0.011
0,1.2468,1.2467,-0.0335,-0.0485,13.9465,1.6237,0,0.0104,0.0104,0.0306,1.244,0.0831,-0.0292,-0.0117
0,1.2468,1.2467,-0.0402,-0.0485,14.0709,1.6317,0,0.0139,0.0139,0.0281,1.2442,0.08,-0.0292,-0.0117
0,1.2468,1.2467,-0.0469,-0.0485,14.1953,1.6393,0,0.017,0.017,0.025,1.2444,0.0762,-0.0292,-0.0117
0,1.2468,1.2468,-0.0536,-0.0485,14.3198,1.6465,0,0.0197,0.0197,0.0215,1.2447,0.0718,-0.0292,-0.0117
0,1.2468,1.2468,-0.0603,-0.0515,14.4443,1.6532,0,0.023,0.023,0.0327,1.245,0.0668,-0.0311,-0.0124
0,1.2468,1.2468,-0.067,-0.0515,14.5688,1.6593,0,0.0265,0.0265,0.0281,1.2453,0.0612,-0.0311,-0.0124
0,1.2468,1.2468,-0.0737,-0.0515,14.6934,1.6648,0,0.0294,0.0294,0.0231,1.2456,0.0549,-0.0311,-0.0124
0,1.2468,1.2468,-0.0804,-0.0515,14.818,1.6696,0,0.0316,0.0316,0.0176,1.2459,0.048,-0.0311,-0.0124
0,1.2468,1.2468,-0.0871,-0.0572,14.9426,1.6736,0,0.0341,0.0341,0.0256,1.2461,0.0404,-0.0345,-0.0138
0,1.2468,1.2468,-0.0938,-0.0572,15.0672,1.6768,0,0.0365,0.0365,0.0191,1.2464,0.0323,-0.0345,-0.0138
0,1.2468,1.2468,-0.1004,-0.0572,15.1919,1.6792,0,0.0379,0.0379,0.012,1.2466,0.0235,-0.0345,-0.0138
